iter	Passed	Remaining
4772	220306	10477
4773	220350	10431
4774	220394	10385
4775	220440	10338
4776	220486	10292
4777	220531	10246
4778	220573	10200
4779	220615	10153
4780	220658	10107
4781	220702	10061
4782	220747	10015
4783	220793	9968
4784	220836	9922
4785	220880	9876
4786	220925	9830
4787	220970	9783
4788	221014	9737
4789	221059	9691
4790	221103	9645
4791	221149	9599
4792	221192	9552
4793	221236	9506
4794	221278	9460
4795	221322	9414
4796	221366	9367
4797	221413	9321
4798	221462	9275
4799	221508	9229
4800	221555	9183
4801	221602	9137
4802	221648	9091
4803	221691	9044
4804	221735	8998
4805	221778	8952
4806	221821	8906
4807	221866	8859
4808	221910	8813
4809	221953	8767
4810	222000	8721
4811	222043	8675
4812	222088	8628
4813	222133	8582
4814	222180	8536
4815	222225	8490
4816	222269	8444
4817	222313	8397
4818	222357	8351
4819	222400	8305
4820	222447	8259
4821	222488	8212
4822	222531	8166
4823	222575	8120
4824	222621	8074
4825	222669	8028
4826	222714	7982
4827	222761	7935
4828	222803	7889
4829	222845	7843
4830	222888	7797
4831	222935	7751
4832	222976	7704
4833	223022	7658
4834	223070	7612
4835	223119	7566
4836	223165	7520
4837	223209	7474
4838	223255	7428
4839	223303	7381
4840	223345	7335
4841	223389	7289
4842	223432	7243
4843	223476	7197
4844	223521	7150
4845	223565	7104
4846	223609	7058
4847	223652	7012
4848	223694	6965
4849	223737	6919
4850	223782	6873
4851	223831	6827
4852	223879	6781
4853	223926	6735
4854	223969	6689
4855	224014	6642
4856	224056	6596
4857	224102	6550
4858	224147	6504
4859	224190	6458
4860	224234	6411
4861	224279	6365
4862	224322	6319
4863	224367	6273
4864	224409	6227
4865	224452	6180
4866	224495	6134
4867	224539	6088
4868	224584	6042
4869	224630	5996
4870	224674	5950
4871	224721	5904
4872	224767	5857
4873	224815	5811
4874	224860	5765
4875	224905	5719
4876	224950	5673
4877	224996	5627
4878	225041	5581
4879	225086	5534
4880	225131	5488
4881	225174	5442
4882	225218	5396
4883	225261	5350
4884	225305	5304
4885	225349	5257
4886	225394	5211
4887	225436	5165
4888	225481	5119
4889	225526	5073
4890	225569	5027
4891	225615	4980
4892	225659	4934
4893	225703	4888
4894	225747	4842
4895	225794	4796
4896	225838	4750
4897	225884	4704
4898	225928	4657
4899	225971	4611
4900	226016	4565
4901	226062	4519
4902	226109	4473
4903	226156	4427
4904	226199	4381
4905	226243	4334
4906	226288	4288
4907	226370	4243
4908	226415	4197
4909	226460	4151
4910	226503	4104
4911	226547	4058
4912	226590	4012
4913	226634	3966
4914	226678	3920
4915	226722	3874
4916	226765	3827
4917	226809	3781
4918	226853	3735
4919	226898	3689
4920	226940	3643
4921	226983	3597
4922	227024	3550
4923	227067	3504
4924	227111	3458
4925	227154	3412
4926	227202	3366
4927	227248	3320
4928	227292	3274
4929	227337	3227
4930	227379	3181
4931	227423	3135
4932	227468	3089
4933	227512	3043
4934	227554	2997
4935	227599	2951
4936	227643	2904
4937	227687	2858
4938	227731	2812
4939	227777	2766
4940	227821	2720
4941	227864	2674
4942	227910	2628
4943	227957	2582
4944	228003	2535
4945	228047	2489
4946	228091	2443
4947	228137	2397
4948	228180	2351
4949	228224	2305
4950	228268	2259
4951	228316	2213
4952	228361	2166
4953	228406	2120
4954	228450	2074
4955	228493	2028
4956	228538	1982
4957	228581	1936
4958	228628	1890
4959	228672	1844
4960	228716	1798
4961	228759	1751
4962	228804	1705
4963	228848	1659
4964	228890	1613
4965	228937	1567
4966	228985	1521
4967	229030	1475
4968	229073	1429
4969	229119	1383
4970	229162	1336
4971	229208	1290
4972	229251	1244
4973	229295	1198
4974	229340	1152
4975	229384	1106
4976	229431	1060
4977	229476	1014
4978	229522	968
4979	229567	921
4980	229616	875
4981	229665	829
4982	229710	783
4983	229755	737
4984	229802	691
4985	229846	645
4986	229893	599
4987	229938	553
4988	229983	507
4989	230027	460
4990	230073	414
4991	230116	368
4992	230162	322
4993	230206	276
4994	230248	230
4995	230292	184
4996	230336	138
4997	230379	92
4998	230425	46
4999	230469	0
