iter	F1	Logloss
2550	0.9527938343	0.08513219867
2551	0.9527938343	0.08512073344
2552	0.9527938343	0.08509576186
2553	0.9527938343	0.08507181084
2554	0.9527938343	0.08504392922
2555	0.9527938343	0.08498931482
2556	0.9527938343	0.08496602279
2557	0.9527938343	0.08495911216
2558	0.9527938343	0.08495431263
2559	0.9527938343	0.0849524523
2560	0.9527938343	0.08493414058
2561	0.9527938343	0.08493256601
2562	0.9527938343	0.08493141715
2563	0.9527938343	0.08493057155
2564	0.9527938343	0.08490252663
2565	0.9527938343	0.08490157023
2566	0.9527938343	0.08489511447
2567	0.9527938343	0.08489393063
2568	0.9527938343	0.08489278177
2569	0.9527938343	0.08488809887
2570	0.9527938343	0.08487454587
2571	0.9527938343	0.0848603747
2572	0.9527938343	0.08481964572
2573	0.9527938343	0.08481477037
2574	0.9527938343	0.08477400057
2575	0.9527938343	0.08474916895
2576	0.9527938343	0.08474727363
2577	0.9527938343	0.08469620495
2578	0.9527938343	0.08468918934
2579	0.9527938343	0.08466417694
2580	0.9527938343	0.08465967483
2581	0.9527938343	0.08465766287
2582	0.9527938343	0.08465497443
2583	0.9527938343	0.08465037318
2584	0.9527938343	0.08461846181
2585	0.9527938343	0.08461212852
2586	0.9527938343	0.08457472947
2587	0.9527938343	0.08451457491
2588	0.9527938343	0.08450910472
2589	0.9527938343	0.08450769344
2590	0.9527938343	0.08446415355
2591	0.953253012	0.08442211242
2592	0.953253012	0.08441871251
2593	0.953253012	0.08441732455
2594	0.953253012	0.0843618179
2595	0.953253012	0.08435658098
2596	0.953253012	0.08435483146
2597	0.953253012	0.08432373653
2598	0.953253012	0.08432272181
2599	0.953253012	0.08432059905
2600	0.953253012	0.08429398292
2601	0.953253012	0.08429229171
2602	0.953253012	0.08427474979
2603	0.953253012	0.08427386336
2604	0.953253012	0.08427278448
2605	0.953253012	0.08427206135
2606	0.953253012	0.08426578638
2607	0.953253012	0.08426004793
2608	0.953253012	0.08425588405
2609	0.953253012	0.08425513176
2610	0.953253012	0.08425036138
2611	0.953253012	0.08422479496
2612	0.953253012	0.08421286902
2613	0.953253012	0.08420958575
2614	0.953253012	0.08420697312
2615	0.953253012	0.0842063083
2616	0.953253012	0.08420534606
2617	0.953253012	0.08420379481
2618	0.953253012	0.08420243601
2619	0.953253012	0.08415214878
2620	0.953253012	0.08415072
2621	0.953253012	0.08414059024
2622	0.953253012	0.08413850831
2623	0.953253012	0.0841364322
2624	0.953253012	0.08413210504
2625	0.953253012	0.08413106115
2626	0.953253012	0.08412945159
2627	0.953253012	0.0841286818
2628	0.953253012	0.08410359942
2629	0.953253012	0.08407561865
2630	0.953253012	0.08407033508
2631	0.953253012	0.0840658213
2632	0.953253012	0.08406407177
2633	0.9537572254	0.08401965129
2634	0.9537572254	0.08400175363
2635	0.9537572254	0.08399852867
2636	0.9537572254	0.08396603413
2637	0.9537572254	0.08396429626
2638	0.9537572254	0.0839624476
2639	0.9537572254	0.08395393907
2640	0.9537572254	0.08393139933
2641	0.9537572254	0.08392201604
2642	0.9537572254	0.08392083219
2643	0.9537572254	0.08391869777
2644	0.9537572254	0.08388096631
2645	0.9537572254	0.08387880272
2646	0.9537572254	0.08386940777
2647	0.9537572254	0.08379500039
2648	0.9537572254	0.08378902284
2649	0.9537572254	0.08375690153
2650	0.9537572254	0.08375620172
2651	0.9537572254	0.08375530946
2652	0.9537572254	0.08375377571
2653	0.9537572254	0.08372890911
2654	0.9537572254	0.08372541005
2655	0.9537572254	0.08372360221
2656	0.9537572254	0.08371732724
2657	0.9537572254	0.08370686507
2658	0.9537572254	0.08370389087
2659	0.9537572254	0.0837021705
2660	0.9537572254	0.08369705022
2661	0.9537572254	0.08368699044
2662	0.9537572254	0.08365191827
2663	0.9537572254	0.08364539253
2664	0.9537572254	0.08364377713
2665	0.9537572254	0.0836382428
2666	0.9537572254	0.08363737387
2667	0.9542609533	0.08359019496
2668	0.9542609533	0.08358906943
2669	0.9542609533	0.08358776312
2670	0.9542609533	0.08355840023
2671	0.9542609533	0.083533971
2672	0.9542609533	0.08353116593
2673	0.9542609533	0.08350691749
2674	0.9542609533	0.08349941202
2675	0.9542609533	0.08348079705
2676	0.9542609533	0.08347781703
2677	0.9542609533	0.08347604417
2678	0.9542609533	0.08342715656
2679	0.9542609533	0.08342545952
2680	0.9542609533	0.08339345485
2681	0.9542609533	0.08339136708
2682	0.9542609533	0.08338939595
2683	0.9542609533	0.08338155807
2684	0.9542609533	0.08336184673
2685	0.9542609533	0.08335148953
2686	0.9542609533	0.08333307868
2687	0.9542609533	0.08333022695
2688	0.9542609533	0.08332781844
2689	0.9542609533	0.08332613889
2690	0.9542609533	0.08332293726
2691	0.9542609533	0.08330468386
2692	0.9542609533	0.08330361665
2693	0.9542609533	0.0832648588
2694	0.9542609533	0.08321524222
2695	0.9542609533	0.08321401172
2696	0.9542609533	0.08321225053
2697	0.9542609533	0.08320227823
2698	0.9542609533	0.08319963061
2699	0.9542609533	0.08319799772
2700	0.9542609533	0.08319691301
2701	0.9542609533	0.08319357725
2702	0.9542609533	0.08319258585
2703	0.9542609533	0.0831918044
2704	0.9542609533	0.08318527866
2705	0.9542609533	0.08313758073
2706	0.9542609533	0.08312267476
2707	0.9542609533	0.08312158422
2708	0.9542609533	0.08311803268
2709	0.9542609533	0.08311645228
2710	0.9542609533	0.08310351744
2711	0.9542609533	0.0831025727
2712	0.9542609533	0.08310142384
2713	0.9542609533	0.083097155
2714	0.9542609533	0.08309330604
2715	0.9542609533	0.08309054179
2716	0.9542609533	0.08308082608
2717	0.9542609533	0.08307410207
2718	0.9542609533	0.08307252166
2719	0.9542609533	0.08306883599
2720	0.9542609533	0.08306725559
2721	0.9542609533	0.08306238024
2722	0.9542609533	0.08303519843
2723	0.9542609533	0.08303283656
2724	0.9542609533	0.08303104622
2725	0.9542609533	0.08303014229
2726	0.9542609533	0.08302782709
2727	0.9547641963	0.08292802825
2728	0.9547641963	0.08292597547
2729	0.9547641963	0.08292499574
2730	0.9547641963	0.08292158416
2731	0.9547641963	0.08292033616
2732	0.9547641963	0.08291437028
2733	0.9547641963	0.08291295316
2734	0.9547641963	0.08290842772
2735	0.9547641963	0.08284174742
2736	0.9547641963	0.08284080268
2737	0.9547641963	0.08280789408
2738	0.9547641963	0.08280107676
2739	0.9547641963	0.08279221249
2740	0.9547641963	0.08277849037
2741	0.9547641963	0.08277736484
2742	0.9547641963	0.082774898
2743	0.9547641963	0.08277145144
2744	0.9547641963	0.08273567362
2745	0.9547641963	0.08273465889
2746	0.9547641963	0.08272810983
2747	0.9547641963	0.08267544324
2748	0.9552669553	0.08263294724
2749	0.9552669553	0.0825917867
2750	0.9552669553	0.08254874835
2751	0.9552669553	0.08254696966
2752	0.9552669553	0.08254548256
2753	0.9552669553	0.08253909096
2754	0.9552669553	0.08253652499
2755	0.9552669553	0.08253453053
2756	0.9552669553	0.08253156799
2757	0.9552669553	0.0825283547
2758	0.9552669553	0.08252596368
2759	0.9552669553	0.082523526
2760	0.9552669553	0.08247676698
2761	0.9552669553	0.08246545338
2762	0.9552669553	0.08243076026
2763	0.9552669553	0.08242646809
2764	0.9552669553	0.08238804848
2765	0.9552669553	0.08238396625
2766	0.9552669553	0.08235388023
2767	0.9552669553	0.08233208695
2768	0.9552669553	0.08233159126
2769	0.9552669553	0.08233057653
2770	0.9552669553	0.08232953848
2771	0.9552669553	0.08232779478
2772	0.9552669553	0.08232364257
2773	0.9552669553	0.08231955451
2774	0.9552669553	0.08231811407
2775	0.9552669553	0.08228638348
2776	0.9552669553	0.08227795077
2777	0.9552669553	0.08227545477
2778	0.9552669553	0.08226885323
2779	0.9552669553	0.08226396038
2780	0.9552669553	0.08223782245
2781	0.9552669553	0.08223354778
2782	0.9552669553	0.08223246307
2783	0.9552669553	0.08223092932
2784	0.9552669553	0.08222917396
2785	0.9552669553	0.08222684126
2786	0.9552669553	0.08222451439
2787	0.9552669553	0.08222097451
2788	0.9552669553	0.08221994229
2789	0.9552669553	0.08221849018
2790	0.9552669553	0.08221655987
2791	0.9562289562	0.08218265988
2792	0.9562289562	0.08215625952
2793	0.9562289562	0.08214853827
2794	0.9562289562	0.08214656714
2795	0.9562289562	0.08214381455
2796	0.9562289562	0.08213313077
2797	0.9562289562	0.08208860532
2798	0.9562289562	0.08208531621
2799	0.9562289562	0.08204772471
2800	0.9562289562	0.08203029942
2801	0.9562289562	0.08198580896
2802	0.9562289562	0.08197732375
2803	0.9562289562	0.08197546926
2804	0.9562289562	0.08197450118
2805	0.9562289562	0.0819713462
2806	0.9562289562	0.0819687569
2807	0.9562289562	0.08195712838
2808	0.9562289562	0.08188933422
2809	0.9562289562	0.08184776547
2810	0.9566891242	0.08181522427
2811	0.9566891242	0.08180728142
2812	0.9566891242	0.08179853962
2813	0.9566891242	0.08179589783
2814	0.9566891242	0.08178681779
2815	0.9566891242	0.08178274722
2816	0.9566891242	0.08172704229
2817	0.9566891242	0.08172639497
2818	0.9566891242	0.08172053988
2819	0.9566891242	0.08171891865
2820	0.9566891242	0.08171837047
2821	0.9566891242	0.0817144282
2822	0.9566891242	0.08170920878
2823	0.9566891242	0.08170393104
2824	0.9566891242	0.08170103266
2825	0.9566891242	0.08167164644
2826	0.9561868079	0.08166780915
2827	0.9561868079	0.0816605836
2828	0.9561868079	0.08164599838
2829	0.9561868079	0.08164508863
2830	0.9561868079	0.08164107638
2831	0.9561868079	0.08163675505
2832	0.9561868079	0.08163543707
2833	0.9561868079	0.08160788202
2834	0.9561868079	0.08156973068
2835	0.9561868079	0.0815651994
2836	0.9561868079	0.08154534227
2837	0.9561868079	0.08154088681
2838	0.9561868079	0.08153188841
2839	0.9561868079	0.08152621412
2840	0.9561868079	0.08152008494
2841	0.9561868079	0.08151901773
2842	0.9561868079	0.08151817212
2843	0.9561868079	0.08151670835
2844	0.9561868079	0.08150158661
2845	0.9561868079	0.081484762
2846	0.9561868079	0.08143859198
2847	0.9561868079	0.08138220474
2848	0.9561868079	0.08137969708
2849	0.9561868079	0.08137367288
2850	0.9561868079	0.0813698939
2851	0.9561868079	0.08136588165
2852	0.9561868079	0.08136314656
2853	0.9561868079	0.08133734687
2854	0.9561868079	0.08132809771
2855	0.9561868079	0.08132544426
2856	0.9561868079	0.08132028899
2857	0.9561868079	0.08129312467
2858	0.9561868079	0.08129201663
2859	0.9561868079	0.08129120602
2860	0.9561868079	0.08129030793
2861	0.9561868079	0.08126350518
2862	0.9561868079	0.08126251378
2863	0.9561868079	0.0812593588
2864	0.9561868079	0.08125746348
2865	0.9561868079	0.08125668203
2866	0.9561868079	0.08125501998
2867	0.9566891242	0.08125252982
2868	0.9566891242	0.08125171337
2869	0.9566891242	0.08124946814
2870	0.9566891242	0.08121793001
2871	0.9566891242	0.08121381862
2872	0.9566891242	0.08121143926
2873	0.9566891242	0.0811814932
2874	0.9566891242	0.08117796499
2875	0.9566891242	0.08117667617
2876	0.9571497352	0.08117017959
2877	0.9571497352	0.08116606237
2878	0.9571497352	0.08116526925
2879	0.9571497352	0.08116283741
2880	0.9571497352	0.08116210844
2881	0.9566891242	0.08113566726
2882	0.9566891242	0.08113055864
2883	0.9571497352	0.08112414954
2884	0.9571497352	0.0811211112
2885	0.9571497352	0.08111781042
2886	0.9571497352	0.08111504617
2887	0.9571497352	0.08111157045
2888	0.9571497352	0.08110875954
2889	0.9571497352	0.08110779147
2890	0.9571497352	0.08110705667
2891	0.9571497352	0.08106526631
2892	0.9571497352	0.08106315521
2893	0.9571497352	0.08103599672
2894	0.9571497352	0.08103305169
2895	0.9571497352	0.08102794307
2896	0.9571497352	0.08099512778
2897	0.9571497352	0.08099162872
2898	0.9571497352	0.08098900443
2899	0.9571497352	0.08098587278
2900	0.9571497352	0.08098254285
2901	0.9571497352	0.08097953949
2902	0.9571497352	0.08097750421
2903	0.9571497352	0.0809737369
2904	0.9571497352	0.08094832211
2905	0.9571497352	0.08094761646
2906	0.9571497352	0.08090986751
2907	0.9571497352	0.08090917353
2908	0.9571497352	0.08090831626
2909	0.9571497352	0.08090272944
2910	0.9571497352	0.08089782493
2911	0.9571497352	0.08089632034
2912	0.9571497352	0.0808914275
2913	0.9571497352	0.08088572404
2914	0.9571497352	0.08088497757
2915	0.9571497352	0.08088257489
2916	0.9571497352	0.08088111112
2917	0.9571497352	0.08085061687
2918	0.9571497352	0.08084939803
2919	0.9571497352	0.08082868947
2920	0.9571497352	0.08082257196
2921	0.9571497352	0.08082130063
2922	0.9571497352	0.08081154994
2923	0.9576515881	0.08075435208
2924	0.9576515881	0.08072379951
2925	0.9576515881	0.08072310553
2926	0.9576515881	0.08072102942
2927	0.9576515881	0.08070913847
2928	0.9576515881	0.08069459991
2929	0.9576515881	0.08069196978
2930	0.9576515881	0.08067805521
2931	0.9576515881	0.08064434183
2932	0.9576515881	0.08064329795
2933	0.9576515881	0.08064252233
2934	0.9576515881	0.08064013131
2935	0.9576515881	0.08063649812
2936	0.9576515881	0.08061438994
2937	0.9576515881	0.08061134576
2938	0.9576515881	0.08059702297
2939	0.9576515881	0.08059396713
2940	0.9576515881	0.08058898098
2941	0.9576515881	0.08057286784
2942	0.9576515881	0.08056939794
2943	0.9576515881	0.08056813828
2944	0.9576515881	0.0805647442
2945	0.9576515881	0.08055860336
2946	0.9576515881	0.08055406625
2947	0.9576515881	0.0805498499
2948	0.9576515881	0.08054611174
2949	0.9576515881	0.08054289844
2950	0.9576515881	0.0805414405
2951	0.9576515881	0.08053932358
2952	0.9576515881	0.08053281534
2953	0.9576515881	0.08053237212
2954	0.9576515881	0.08050766297
2955	0.9576515881	0.08050664242
2956	0.9576515881	0.08050523696
2957	0.9576515881	0.08050096229
2958	0.9576515881	0.08046609422
2959	0.9576515881	0.08046570349
2960	0.9576515881	0.08046471792
2961	0.9576515881	0.0804446042
2962	0.9576515881	0.08038157458
2963	0.9576515881	0.08037940517
2964	0.9576515881	0.08036735676
2965	0.9576515881	0.08036647617
2966	0.9576515881	0.08034738883
2967	0.9576515881	0.0803180376
2968	0.9576515881	0.08031705204
2969	0.9576515881	0.08031415948
2970	0.9576515881	0.08029078581
2971	0.9576515881	0.08028963695
2972	0.9576515881	0.08028507069
2973	0.9576515881	0.08028223062
2974	0.9576515881	0.08027954801
2975	0.9576515881	0.08024518148
2976	0.9576515881	0.08024353692
2977	0.9576515881	0.08024293042
2978	0.9576515881	0.08021815129
2979	0.9576515881	0.080211194
2980	0.9576515881	0.08018551678
2981	0.9576515881	0.08015702866
2982	0.9576515881	0.08010607661
2983	0.9576515881	0.08010484611
2984	0.9576515881	0.08010406465
2985	0.9576515881	0.08010339983
2986	0.9576515881	0.08010048978
2987	0.9576515881	0.08008519309
2988	0.9576515881	0.08008165904
2989	0.9576515881	0.08008107587
2990	0.9576515881	0.08007892978
2991	0.9576515881	0.08007162842
2992	0.9576515881	0.08007085863
2993	0.9576515881	0.08006825767
2994	0.9576515881	0.08006670642
2995	0.9576515881	0.08006289245
2996	0.9576515881	0.08005881606
2997	0.9576515881	0.08005450639
2998	0.9576515881	0.08005270438
2999	0.9576515881	0.08004975351
3000	0.9576515881	0.08004924031
3001	0.9576515881	0.08004831306
3002	0.9576515881	0.08004494231
3003	0.9576515881	0.08002409961
3004	0.9576515881	0.08002146949
3005	0.9576515881	0.08002012819
3006	0.9576515881	0.07999740184
3007	0.9576515881	0.079996807
3008	0.9576515881	0.07999601971
3009	0.9576515881	0.07999308051
3010	0.9576515881	0.07998872418
3011	0.9576515881	0.07998178439
3012	0.9576515881	0.07997953334
3013	0.9576515881	0.07997742807
3014	0.9576515881	0.07996288367
3015	0.9576515881	0.07996027688
3016	0.9576515881	0.07995895307
3017	0.9576515881	0.0799568828
3018	0.9576515881	0.0799557631
3019	0.9576515881	0.07994900993
3020	0.9576515881	0.07994770361
3021	0.9576515881	0.07994669472
3022	0.9576515881	0.07993632586
3023	0.9576515881	0.07993458216
3024	0.9576515881	0.07993406897
3025	0.9576515881	0.07992420747
3026	0.9576515881	0.07992087754
3027	0.9576515881	0.07988087169
3028	0.9576515881	0.07987995027
3029	0.9576515881	0.07987946041
3030	0.9576515881	0.07987814243
3031	0.9576515881	0.07987640457
3032	0.9576515881	0.07987224069
3033	0.9576515881	0.07987157004
3034	0.9576515881	0.07987050283
3035	0.9576515881	0.07986614068
3036	0.9576515881	0.07986537088
3037	0.9576515881	0.07985804037
3038	0.9576515881	0.07984828967
3039	0.9576515881	0.07984175227
3040	0.9581126625	0.07978372047
3041	0.9581126625	0.07976500637
3042	0.9581126625	0.07974871827
3043	0.9581126625	0.07972328599
3044	0.9581126625	0.0797114242
3045	0.9581126625	0.079707202
3046	0.9581126625	0.0797018018
3047	0.9581126625	0.07970127111
3048	0.9581126625	0.07970072875
3049	0.9581126625	0.07969957407
3050	0.9581126625	0.07967930288
3051	0.9581126625	0.07967730842
3052	0.9581126625	0.07967390268
3053	0.9581126625	0.07966177263
3054	0.9581126625	0.07964972422
3055	0.9581126625	0.07964721656
3056	0.9581126625	0.07964613186
3057	0.9581126625	0.07963649196
3058	0.9581126625	0.07963201318
3059	0.9581126625	0.07962401201
3060	0.9581126625	0.07961136876
3061	0.9581126625	0.0795896513
3062	0.9581126625	0.07958726611
3063	0.9581126625	0.07958299144
3064	0.9581126625	0.07957450623
3065	0.9581126625	0.07957283835
3066	0.9581126625	0.07956931014
3067	0.9581126625	0.07956833623
3068	0.9581126625	0.07956562447
3069	0.9581126625	0.07956412571
3070	0.9581126625	0.07956307016
3071	0.9581126625	0.07956178717
3072	0.9581126625	0.07956056834
3073	0.9581126625	0.07955247969
3074	0.958614052	0.07952303516
3075	0.958614052	0.07949278001
3076	0.9581126625	0.07948460388
3077	0.9581126625	0.07947659105
3078	0.9581126625	0.07947472489
3079	0.9581126625	0.07947291705
3080	0.9581126625	0.07947014696
3081	0.9581126625	0.07946722525
3082	0.9581126625	0.07945034815
3083	0.9581126625	0.0794258781
3084	0.958614052	0.07941499605
3085	0.9590755898	0.0794054203
3086	0.9590755898	0.07939944275
3087	0.9590755898	0.07936028835
3088	0.9590755898	0.07935470152
3089	0.9590755898	0.07934955208
3090	0.9590755898	0.07930729518
3091	0.9590755898	0.07929143864
3092	0.9590755898	0.07929094294
3093	0.9595765159	0.07923612443
3094	0.9595765159	0.07922799497
3095	0.9595765159	0.07922695691
3096	0.9595765159	0.07922470586
3097	0.9595765159	0.07917568995
3098	0.9595765159	0.07917457025
3099	0.9595765159	0.07917312398
3100	0.9595765159	0.07914173163
3101	0.9595765159	0.07911078251
3102	0.9595765159	0.07910888135
3103	0.9595765159	0.07909402787
3104	0.9595765159	0.07908577594
3105	0.9595765159	0.07908335576
3106	0.9595765159	0.07907958844
3107	0.9595765159	0.07907907525
3108	0.9595765159	0.07905015557
3109	0.9595765159	0.07904971819
3110	0.9595765159	0.07904605002
3111	0.9595765159	0.07903558201
3112	0.9595765159	0.07900280755
3113	0.9595765159	0.07899389662
3114	0.9595765159	0.07899277693
3115	0.9595765159	0.0789921296
3116	0.9595765159	0.07898648446
3117	0.9595765159	0.07895449145
3118	0.9595765159	0.07890509065
3119	0.9595765159	0.07890041358
3120	0.9595765159	0.07889879818
3121	0.9595765159	0.07889836663
3122	0.9595765159	0.07883284686
3123	0.9595765159	0.07883176215
3124	0.9595765159	0.07883082907
3125	0.9595765159	0.07882679349
3126	0.9590755898	0.07880688388
3127	0.9590755898	0.07880595663
3128	0.9590755898	0.07880052727
3129	0.9590755898	0.07880009572
3130	0.9590755898	0.07879773969
3131	0.9590755898	0.07879733146
3132	0.9590755898	0.07879674829
3133	0.9590755898	0.07879084655
3134	0.9590755898	0.0787900301
3135	0.9590755898	0.07877667538
3136	0.9590755898	0.07876456866
3137	0.9595765159	0.07872497104
3138	0.9595765159	0.07868862753
3139	0.9595765159	0.07868549588
3140	0.9595765159	0.07868113956
3141	0.9595765159	0.07866870626
3142	0.9595765159	0.07866830387
3143	0.9595765159	0.0786674466
3144	0.9595765159	0.07864622484
3145	0.9595765159	0.07864584577
3146	0.9595765159	0.07864161775
3147	0.9595765159	0.07860352472
3148	0.9595765159	0.07860047471
3149	0.9595765159	0.07859909842
3150	0.9595765159	0.078588957
3151	0.9595765159	0.07858705584
3152	0.9595765159	0.07858255373
3153	0.9595765159	0.07857848316
3154	0.9595765159	0.07854489225
3155	0.9595765159	0.07854182475
3156	0.9595765159	0.07854074004
3157	0.9595765159	0.07850675257
3158	0.9595765159	0.07850413994
3159	0.9595765159	0.07850279864
3160	0.9595765159	0.0785023321
3161	0.9595765159	0.07846677005
3162	0.9595765159	0.0784656037
3163	0.9595765159	0.07846402329
3164	0.9595765159	0.07844726283
3165	0.9595765159	0.07844460938
3166	0.9595765159	0.07844417783
3167	0.9595765159	0.07844134943
3168	0.9595765159	0.07844050382
3169	0.9595765159	0.07843838106
3170	0.9595765159	0.07843557599
3171	0.9595765159	0.0784345321
3172	0.9595765159	0.0784336865
3173	0.9595765159	0.07843174452
3174	0.9595765159	0.07842366171
3175	0.9595765159	0.07842187136
3176	0.9595765159	0.07841798741
3177	0.9595765159	0.07838358005
3178	0.9595765159	0.07837801656
3179	0.9595765159	0.07837235975
3180	0.9595765159	0.07832815505
3181	0.9595765159	0.07832606144
3182	0.9595765159	0.0783235013
3183	0.9595765159	0.07831908083
3184	0.9595765159	0.07831371562
3185	0.9595765159	0.07831048483
3186	0.9595765159	0.07829838393
3187	0.9595765159	0.07829758498
3188	0.9595765159	0.07825610953
3189	0.9595765159	0.07823408299
3190	0.9595765159	0.0782292368
3191	0.9595765159	0.07822873527
3192	0.9595765159	0.07822535869
3193	0.9595765159	0.07820439352
3194	0.9600769601	0.07820273147
3195	0.9595765159	0.07819675392
3196	0.9595765159	0.07819593748
3197	0.9595765159	0.0781429968
3198	0.9595765159	0.07814264689
3199	0.9595765159	0.07814154469
3200	0.9595765159	0.07810752806
3201	0.9595765159	0.07810599431
3202	0.9595765159	0.07810558608
3203	0.9595765159	0.07807664308
3204	0.9595765159	0.07807517931
3205	0.9595765159	0.0780736164
3206	0.9595765159	0.07806895099
3207	0.9600769601	0.07806725395
3208	0.9600769601	0.07806519534
3209	0.9600769601	0.07805388174
3210	0.9600769601	0.07805157236
3211	0.9600769601	0.07805031854
3212	0.9600769601	0.07804991031
3213	0.9600769601	0.07803458446
3214	0.9600769601	0.07797118161
3215	0.9600769601	0.07797078505
3216	0.9600769601	0.07796967118
3217	0.9600769601	0.07796667949
3218	0.9600769601	0.07796336706
3219	0.9600769601	0.07796026456
3220	0.9600769601	0.07795671885
3221	0.9600769601	0.07795596656
3222	0.9600769601	0.07795558749
3223	0.9600769601	0.07795508596
3224	0.9600769601	0.07795476522
3225	0.9600769601	0.07795243835
3226	0.9600769601	0.07794964493
3227	0.9600769601	0.07794899761
3228	0.9605389798	0.07792989861
3229	0.9605389798	0.07792824822
3230	0.9605389798	0.07792547231
3231	0.9605389798	0.07792516906
3232	0.9605389798	0.07791737783
3233	0.9605389798	0.07788222401
3234	0.9605389798	0.07788131425
3235	0.9605389798	0.07788063194
3236	0.9605389798	0.07787478269
3237	0.9605389798	0.07787230419
3238	0.9605389798	0.07787194262
3239	0.9605389798	0.07787158105
3240	0.9605389798	0.07786677568
3241	0.9605389798	0.07786572597
3242	0.9600769601	0.07783675964
3243	0.9600769601	0.07783391957
3244	0.9605389798	0.07779998459
3245	0.9605389798	0.07779793181
3246	0.9605389798	0.07779449107
3247	0.9605389798	0.07779413533
3248	0.9605389798	0.07779268906
3249	0.9605389798	0.07779170349
3250	0.9610014444	0.0777684931
3251	0.9610014444	0.0777627255
3252	0.9610014444	0.07774006329
3253	0.9610014444	0.07773900192
3254	0.9610014444	0.07773627849
3255	0.9610014444	0.07773047006
3256	0.9610014444	0.07770582506
3257	0.9600769601	0.07767717364
3258	0.9600769601	0.077676468
3259	0.9600769601	0.07767051961
3260	0.9600769601	0.07766964484
3261	0.9600769601	0.07766539933
3262	0.9600769601	0.07766500277
3263	0.9600769601	0.07766279836
3264	0.9600769601	0.0776162143
3265	0.9600769601	0.07761491382
3266	0.9600769601	0.07761442395
3267	0.9600769601	0.07757892022
3268	0.9600769601	0.0775771357
3269	0.9600769601	0.07756720422
3270	0.9600769601	0.07756650441
3271	0.9600769601	0.0775642067
3272	0.9600769601	0.07756105755
3273	0.9600769601	0.07755973957
3274	0.9600769601	0.07755537159
3275	0.9600769601	0.07755184338
3276	0.9605769231	0.07751838659
3277	0.9605769231	0.07751158093
3278	0.9605769231	0.07747579728
3279	0.9605769231	0.07746802355
3280	0.9605769231	0.07746759783
3281	0.9605769231	0.07746576083
3282	0.9605769231	0.07746504935
3283	0.9610764056	0.07745150802
3284	0.9610764056	0.07745116978
3285	0.9610764056	0.07743884728
3286	0.9610764056	0.07739577393
3287	0.9610764056	0.07737051659
3288	0.9610764056	0.07737007921
3289	0.9610764056	0.07734588326
3290	0.9610764056	0.0773451018
3291	0.9610764056	0.07734409291
3292	0.9610764056	0.07733374737
3293	0.9610764056	0.07733104144
3294	0.9610764056	0.0773182524
3295	0.9610764056	0.07731791999
3296	0.9610764056	0.07731469503
3297	0.9610764056	0.0773141585
3298	0.9605769231	0.0772965641
3299	0.9605769231	0.07729049324
3300	0.9605769231	0.07729021915
3301	0.9605769231	0.0772892744
3302	0.9605769231	0.07728827717
3303	0.9605769231	0.07728779314
3304	0.961038961	0.07726735283
3305	0.961038961	0.0772514438
3306	0.961038961	0.07725076732
3307	0.961038961	0.07725013166
3308	0.961038961	0.07724921024
3309	0.961038961	0.07724852209
3310	0.961038961	0.07724825383
3311	0.9615014437	0.07721582927
3312	0.9615014437	0.07717770125
3313	0.9615014437	0.07716662091
3314	0.9615014437	0.07712624767
3315	0.9615014437	0.07712554786
3316	0.9615014437	0.07712488304
3317	0.9615014437	0.0771239033
3318	0.9615014437	0.07707952364
3319	0.9615014437	0.07707699266
3320	0.962000962	0.0770642736
3321	0.962000962	0.07706119443
3322	0.962000962	0.07706064042
3323	0.962000962	0.0770594799
3324	0.962000962	0.07702917226
3325	0.962000962	0.07702751021
3326	0.962000962	0.07702683373
3327	0.962000962	0.07702397034
3328	0.962000962	0.07700724486
3329	0.962000962	0.07696831789
3330	0.962000962	0.0769655653
3331	0.962000962	0.07694995952
3332	0.962000962	0.07694919556
3333	0.962000962	0.07694401113
3334	0.962000962	0.07694003387
3335	0.962000962	0.07693796943
3336	0.962000962	0.07693738626
3337	0.962000962	0.0769363832
3338	0.962000962	0.07689360143
3339	0.962000962	0.07689129206
3340	0.962000962	0.07689087217
3341	0.962000962	0.07688365246
3342	0.962000962	0.07688334921
3343	0.962000962	0.07688294099
3344	0.962000962	0.07688125561
3345	0.962000962	0.07688101651
3346	0.962000962	0.07687523724
3347	0.962000962	0.07685327484
3348	0.962000962	0.07685201518
3349	0.962000962	0.07684835867
3350	0.962000962	0.07684775217
3351	0.962000962	0.07684606679
3352	0.962000962	0.07682982535
3353	0.962000962	0.07682945795
3354	0.962000962	0.07682799418
3355	0.962000962	0.07682604638
3356	0.962000962	0.07679450824
3357	0.962000962	0.07679428663
3358	0.962000962	0.07679289868
3359	0.962000962	0.07674232569
3360	0.962000962	0.07674195829
3361	0.9615014437	0.07672446885
3362	0.9615014437	0.07672254437
3363	0.9615014437	0.07672097563
3364	0.9615014437	0.07672032247
3365	0.9615014437	0.07671711501
3366	0.9615014437	0.07671535382
3367	0.9615014437	0.07671183144
3368	0.9615014437	0.07671117828
3369	0.9615014437	0.07671083421
3370	0.9615014437	0.07671060677
3371	0.9615014437	0.07671030935
3372	0.9615014437	0.07670982531
3373	0.9615014437	0.07670918965
3374	0.9615014437	0.07670881059
3375	0.9615014437	0.07670349203
3376	0.9615014437	0.07670318878
3377	0.9615014437	0.07670211573
3378	0.9615014437	0.07666630875
